State,Date,Mean_NDVI
Oregon,1992-12-01,-0.04503411187923251
Oregon,1993-01-01,-0.04503566944130925
Oregon,1993-02-01,-0.045013534142212194
Oregon,1993-03-01,-0.0449780039503386
Oregon,1993-04-01,-0.04491005361173815
Oregon,1993-05-01,-0.04481729401805869
Oregon,1993-06-01,-0.04475660270880361
Oregon,1993-07-01,-0.04475942861173815
Oregon,1993-08-01,-0.04478976523702032
Oregon,1993-09-01,-0.04482902863995485
Oregon,1993-10-01,-0.0448862598758465
Oregon,1993-11-01,-0.04494658013544018
Oregon,1993-12-01,-0.0449934671275395
Oregon,1994-01-01,-0.04500921783295711
Oregon,1994-02-01,-0.04499202525395034
Oregon,1994-03-01,-0.044921989983069975
Oregon,1994-04-01,-0.04486748871331828
Oregon,1994-05-01,-0.0448186946952596
Oregon,1994-06-01,-0.04478191027088036
Oregon,1994-07-01,-0.04478378456546275
Oregon,1994-08-01,-0.04481412584650113
Oregon,1994-09-01,-0.044822765237020314
Oregon,1995-01-01,-0.04497221360045147
Oregon,1995-02-01,-0.044933748589164796
Oregon,1995-03-01,-0.04489501481376975
Oregon,1995-04-01,-0.044861547686230255
Oregon,1995-05-01,-0.044810853837471784
Oregon,1995-06-01,-0.044779950620767485
Oregon,1995-07-01,-0.044778223476297965
Oregon,1995-08-01,-0.04479463247742664
Oregon,1995-09-01,-0.04482558408577878
Oregon,1995-10-01,-0.04487529853273138
Oregon,1995-11-01,-0.04496369920993228
Oregon,1995-12-01,-0.04499993580699774
Oregon,1996-01-01,-0.04499508295711061
Oregon,1996-02-01,-0.044955967832957106
Oregon,1996-03-01,-0.04490344314334086
Oregon,1996-04-01,-0.044856385440180585
Oregon,1996-05-01,-0.044805156602708805
Oregon,1996-06-01,-0.04477306997742664
Oregon,1996-07-01,-0.04478409311512415
Oregon,1996-08-01,-0.044810756913092546
Oregon,1996-09-01,-0.04484203893905192
Oregon,1996-10-01,-0.04488698433972912
Oregon,1996-11-01,-0.044951711343115125
Oregon,1996-12-01,-0.04498923180022573
Oregon,1997-01-01,-0.04497739630361174
Oregon,1997-02-01,-0.04495945894469526
Oregon,1997-03-01,-0.04492877031602709
Oregon,1997-04-01,-0.04486210708239278
Oregon,1997-05-01,-0.04480686371331829
Oregon,1997-06-01,-0.04477611681715576
Oregon,1997-07-01,-0.04477650042325057
Oregon,1997-08-01,-0.044796372742663654
Oregon,1997-09-01,-0.04482846896162528
Oregon,1997-10-01,-0.04486669159142213
Oregon,1997-11-01,-0.044917536681715574
Oregon,1997-12-01,-0.04496768227990971
Oregon,1998-01-01,-0.045009358775395046
Oregon,1998-02-01,-0.044996522996614
Oregon,1998-03-01,-0.04493541704288939
Oregon,1998-04-01,-0.044882488007900685
Oregon,1998-05-01,-0.04483078301354402
Oregon,1998-06-01,-0.044761554176072235
Oregon,1998-07-01,-0.0447497749717833
Oregon,1998-08-01,-0.04477552990970655
Oregon,1998-09-01,-0.044813315462753946
Oregon,1998-10-01,-0.0448706242945824
Oregon,1998-11-01,-0.04496865237020316
Oregon,1998-12-01,-0.04498951255643341
Oregon,1999-01-01,-0.045000262415349886
Oregon,1999-02-01,-0.04501507124717832
Oregon,1999-03-01,-0.044973514108352146
Oregon,1999-04-01,-0.04489118580699774
Oregon,1999-05-01,-0.04481596613995485
Oregon,1999-06-01,-0.0447689552765237
Oregon,1999-07-01,-0.044767802624153495
Oregon,1999-08-01,-0.04479757449209932
Oregon,1999-09-01,-0.044823900959367946
Oregon,1999-10-01,-0.04487551636568849
Oregon,1999-11-01,-0.04497719243792325
Oregon,1999-12-01,-0.04503435242663657
Oregon,2000-01-01,-0.045013404063205406
Oregon,2000-02-01,-0.04498205488148984
Oregon,2000-03-01,-0.04493574774266366
Oregon,2000-04-01,-0.04488103908013544
Oregon,2000-05-01,-0.04482135948081264
Oregon,2000-06-01,-0.04478245696952596
Oregon,2000-07-01,-0.04479665237020316
Oregon,2000-08-01,-0.04482815180586907
Oregon,2000-09-01,-0.044858863572234765
Oregon,2000-10-01,-0.044922402934537246
Oregon,2000-11-01,-0.04499319483634312
Oregon,2000-12-01,-0.04501958733069977
Oregon,2001-01-01,-0.04498185835214447
Oregon,2001-02-01,-0.044939414503385997
Oregon,2001-03-01,-0.04490670569977426
Oregon,2001-04-01,-0.04485279232505643
Oregon,2001-05-01,-0.04478462330699774
Oregon,2001-06-01,-0.044778735186230254
Oregon,2001-07-01,-0.044796963882618515
Oregon,2001-08-01,-0.04481304317155756
Oregon,2001-09-01,-0.04482780474040632
Oregon,2001-10-01,-0.04487189898419864
Oregon,2001-11-01,-0.044970243369074486
Oregon,2001-12-01,-0.04502123095372461
Oregon,2002-01-01,-0.04500894398984199
Oregon,2002-02-01,-0.044968341563205415
Oregon,2002-03-01,-0.04493445259593679
Oregon,2002-04-01,-0.044866744920993226
Oregon,2002-05-01,-0.044806499717832966
Oregon,2002-06-01,-0.04478414362302483
Oregon,2002-07-01,-0.044785716139954856
Oregon,2002-08-01,-0.04480572940180587
Oregon,2002-09-01,-0.04482232167042889
Oregon,2002-10-01,-0.044843169441309255
Oregon,2002-11-01,-0.04488955558690745
Oregon,2002-12-01,-0.044949553047404056
Oregon,2003-01-01,-0.04495111032731377
Oregon,2003-02-01,-0.044926750141083514
Oregon,2003-03-01,-0.04492505248306997
Oregon,2003-04-01,-0.044887813205417605
Oregon,2003-05-01,-0.04482105601015802
Oregon,2003-06-01,-0.044779498871331834
Oregon,2003-07-01,-0.044788353555304736
Oregon,2003-08-01,-0.04480990053611738
Oregon,2003-09-01,-0.0448319723476298
Oregon,2003-10-01,-0.04486852990970655
Oregon,2003-11-01,-0.044935263120767496
Oregon,2003-12-01,-0.045025465011286694
Oregon,2004-01-01,-0.04505705135440181
Oregon,2004-02-01,-0.0450057131772009
Oregon,2004-03-01,-0.04497471218961625
Oregon,2004-06-01,-0.044765019751693
Oregon,2004-07-01,-0.044775993227990966
Oregon,2004-08-01,-0.04480261060948081
Oregon,2004-09-01,-0.04482406814334086
Oregon,2004-10-01,-0.04485563558126411
Oregon,2004-11-01,-0.04490425338600451
Oregon,2004-12-01,-0.04493722418171558
Oregon,2005-01-01,-0.04492960045146727
Oregon,2005-02-01,-0.044891448222347634
Oregon,2005-03-01,-0.0448908204006772
Oregon,2005-04-01,-0.0448828809255079
Oregon,2005-05-01,-0.0448186269751693
Oregon,2005-06-01,-0.06038251354401806
Oregon,2005-07-01,-0.04475664926636568
Oregon,2005-08-01,-0.044782088600451464
Oregon,2005-09-01,-0.044817792748307
Oregon,2005-10-01,-0.044865299661399544
Oregon,2005-11-01,-0.04492399477990971
Oregon,2005-12-01,-0.044989120344243794
Oregon,2006-01-01,-0.045004532167042886
Oregon,2006-02-01,-0.04495819695259593
Oregon,2006-03-01,-0.04494851368510158
Oregon,2006-04-01,-0.04488068072799097
Oregon,2006-05-01,-0.044802351580135444
Oregon,2006-06-01,-0.04476877327878104
Oregon,2006-07-01,-0.04477394130925508
Oregon,2006-08-01,-0.04479552412528217
Oregon,2006-09-01,-0.04481365900112867
Oregon,2006-10-01,-0.04485258182844244
Oregon,2006-11-01,-0.044932616393905195
Oregon,2006-12-01,-0.044954834226862306
Oregon,2007-01-01,-0.04494642381489842
Oregon,2007-02-01,-0.04493991676072235
Oregon,2007-03-01,-0.04488968044582393
Oregon,2007-04-01,-0.044831510158013545
Oregon,2007-05-01,-0.04478838318284424
Oregon,2007-06-01,-0.04477827525395034
Oregon,2007-07-01,-0.04479112020316027
Oregon,2007-08-01,-0.04480466069413093
Oregon,2007-09-01,-0.04482291690180587
Oregon,2007-10-01,-0.044855165914221215
Oregon,2007-11-01,-0.0449133987020316
Oregon,2007-12-01,-0.044990652511286686
Oregon,2008-01-01,-0.04500234198645598
Oregon,2008-02-01,-0.044978991958239276
Oregon,2008-03-01,-0.04493996952595937
Oregon,2008-04-01,-0.04488988572234763
Oregon,2008-05-01,-0.044839961202031604
Oregon,2008-06-01,-0.044784813205417606
Oregon,2008-07-01,-0.04477417395598194
Oregon,2008-08-01,-0.044791197799097064
Oregon,2008-09-01,-0.044817733069977425
Oregon,2008-10-01,-0.04485001269751693
Oregon,2008-11-01,-0.04489078230812641
Oregon,2008-12-01,-0.044942491534988714
Oregon,2009-01-01,-0.04495868721783296
Oregon,2009-02-01,-0.04494827807562077
Oregon,2009-03-01,-0.04493222855530474
Oregon,2009-04-01,-0.04487317861173816
Oregon,2009-05-01,-0.044809828583521435
Oregon,2009-06-01,-0.04478207844243792
Oregon,2009-07-01,-0.044780842268623035
Oregon,2009-08-01,-0.04479990124153499
Oregon,2009-09-01,-0.04482289291760722
Oregon,2009-10-01,-0.04486135440180587
Oregon,2009-11-01,-0.0449088848758465
Oregon,2009-12-01,-0.044951896867945824
Oregon,2010-01-01,-0.04499179881489842
Oregon,2010-02-01,-0.04495385510722348
Oregon,2010-03-01,-0.04490018905191873
Oregon,2010-04-01,-0.04486714446952596
Oregon,2010-05-01,-0.04483095767494357
Oregon,2010-06-01,-0.044773627257336336
Oregon,2010-07-01,-0.04475627468961625
Oregon,2010-08-01,-0.044779297968397296
Oregon,2010-09-01,-0.044811367099322805
Oregon,2010-10-01,-0.04485574915349887
Oregon,2010-11-01,-0.04495162528216704
Oregon,2010-12-01,-0.04499589517494357
Oregon,2011-01-01,-0.12306979232505644
Oregon,2011-02-01,-0.10354519963318284
Oregon,2011-03-01,-0.044967968397291204
Oregon,2011-04-01,-0.04489535835214447
Oregon,2011-05-01,-0.04481422799097065
Oregon,2011-06-01,-0.0447561519469526
Oregon,2011-07-01,-0.0447537013261851
Oregon,2011-08-01,-0.044779742099322804
Oregon,2011-09-01,-0.04481707463318284
Oregon,2011-10-01,-0.04485809029345373
Oregon,2011-11-01,-0.04490009240970655
Oregon,2011-12-01,-0.04490538515801354
Oregon,2012-01-01,-0.04491844582392777
Oregon,2012-02-01,-0.044932817437923246
Oregon,2012-03-01,-0.04493305022573363
Oregon,2012-04-01,-0.04487185214446953
Oregon,2012-05-01,-0.044815913515801366
Oregon,2012-06-01,-0.044780920569977435
Oregon,2012-07-01,-0.12288274266365688
Oregon,2012-08-01,-0.12289775112866817
Oregon,2012-09-01,-0.12291869920993229
Oregon,2012-10-01,-0.12297276749435666
Oregon,2012-11-01,-0.12305126128668173
Oregon,2012-12-01,-0.1230868256207675
Oregon,2013-01-01,-0.04497315674379233
Oregon,2013-02-01,-0.044945199633182845
Oregon,2013-03-01,-0.04490997742663657
Oregon,2013-04-01,-0.04485128950338601
Oregon,2013-05-01,-0.04479921275395034
Oregon,2013-06-01,-0.04478299238148984
Oregon,2013-07-01,-0.044794378103837476
Oregon,2013-08-01,-0.04481950620767494
Oregon,2013-09-01,-0.04483560045146727
Oregon,2013-10-01,-0.044853853696388266
Oregon,2013-11-01,-0.04488270809819413
Oregon,2013-12-01,-0.04491337810383747
Oregon,2014-01-01,-0.04491925860609481
Oregon,2014-02-01,-0.04492170428893905
Oregon,2014-03-01,-0.0448723730248307
Oregon,2014-04-01,-0.04482154063205418
Oregon,2014-05-01,-0.044786830558690746
Oregon,2014-06-01,-0.044777813769751686
Oregon,2014-07-01,-0.04479693778216704
Oregon,2014-08-01,-0.04482068989841986
Oregon,2014-09-01,-0.04484041309255079
Oregon,2014-10-01,-0.04487467268623025
Oregon,2014-11-01,-0.044918580699774266
Oregon,2014-12-01,-0.04495008013544018
Oregon,2015-01-01,-0.04492544723476298
Oregon,2015-02-01,-0.04488513261851016
Oregon,2015-03-01,-0.044841750564334086
Oregon,2015-04-01,-0.04480572728555305
Oregon,2015-05-01,-0.04478425225733634
Oregon,2015-06-01,-0.044776212753950335
Oregon,2015-07-01,-0.044796921557562076
Oregon,2015-08-01,-0.04482151862302483
Oregon,2015-09-01,-0.04484235045146727
Oregon,2015-10-01,-0.04487264178893905
Oregon,2015-11-01,-0.04492705474040632
Oregon,2015-12-01,-0.04498822164221219
Oregon,2016-01-01,-0.04498461272573363
Oregon,2016-02-01,-0.044952880361173814
Oregon,2016-03-01,-0.04488526664785553
Oregon,2016-04-01,-0.0448109276241535
Oregon,2016-05-01,-0.04477469808126411
Oregon,2016-06-01,-0.04476912316591422
Oregon,2016-07-01,-0.04478435948081264
Oregon,2016-08-01,-0.04481018510158013
Oregon,2016-09-01,-0.044842199492099326
Oregon,2016-10-01,-0.04490161230248307
Oregon,2016-11-01,-0.04494988572234763
Oregon,2016-12-01,-0.04498449280474041
Oregon,2017-01-01,-0.04499354288939052
Oregon,2017-02-01,-0.04496955205981941
Oregon,2017-03-01,-0.04491680445823928
Oregon,2017-04-01,-0.0448439651523702
Oregon,2017-05-01,-0.04478234424379233
Oregon,2017-06-01,-0.04475817014672686
Oregon,2017-07-01,-0.04478370541760722
Oregon,2017-08-01,-0.0448127835778781
Oregon,2017-09-01,-0.04484592268623024
Oregon,2017-10-01,-0.04487303611738149
Oregon,2017-11-01,-0.0449206059537246
Oregon,2017-12-01,-0.04494699844808127
Oregon,2018-01-01,-0.04496509988713318
Oregon,2018-02-01,-0.04493585073363431
Oregon,2018-03-01,-0.04490553470654628
Oregon,2018-04-01,-0.04483646106094808
Oregon,2018-05-01,-0.04478409001128668
Oregon,2018-06-01,-0.044773587753950336
Oregon,2018-07-01,-0.04479528893905192
Oregon,2018-08-01,-0.04482492099322799
Oregon,2018-09-01,-0.04484239841986456
Oregon,2018-10-01,-0.04487361851015801
Oregon,2018-11-01,-0.04491831123024831
Oregon,2018-12-01,-0.04496279345372461
Oregon,2019-01-01,-0.04497575620767494
Oregon,2019-02-01,-0.044980009170428895
Oregon,2019-03-01,-0.04494718891083522
Oregon,2019-04-01,-0.04487475620767494
Oregon,2019-05-01,-0.04479540490970655
Oregon,2019-06-01,-0.04476595160835214
Oregon,2019-07-01,-0.044776610609480814
Oregon,2019-08-01,-0.0448013473476298
Oregon,2019-09-01,-0.04482792720090293
Oregon,2019-10-01,-0.044857258041760724
Oregon,2019-11-01,-0.04489662739841987
Oregon,2019-12-01,-0.04495639898419865
Oregon,2020-01-01,-0.04497824492099323
Oregon,2020-02-01,-0.044930457816027086
Oregon,2020-03-01,-0.04488072009029345
Oregon,2020-04-01,-0.04483351015801355
Oregon,2020-05-01,-0.04480118862866817
Oregon,2020-06-01,-0.044782129232505644
Oregon,2020-07-01,-0.04478723476297969
Oregon,2020-08-01,-0.04481297460496614
Oregon,2020-09-01,-0.044844224040632055
Oregon,2020-10-01,-0.0448721487020316
Oregon,2020-11-01,-0.044911254514672684
Oregon,2020-12-01,-0.0449374992945824
Oregon,2021-01-01,-0.04494550648984199
Oregon,2021-02-01,-0.04494201961060948
Oregon,2021-03-01,-0.04490030643340858
Oregon,2021-04-01,-0.04484457604401806
Oregon,2021-05-01,-0.04480192212189616
Oregon,2021-06-01,-0.04478858211060948
Oregon,2021-07-01,-0.0448058789503386
Oregon,2021-08-01,-0.0448302381489842
Oregon,2021-09-01,-0.04484763896726862
Oregon,2021-10-01,-0.044877753244921
Oregon,2021-11-01,-0.04491867832957111
Oregon,2021-12-01,-0.04497013826185101
Oregon,2022-01-01,-0.04495700620767494
Oregon,2022-02-01,-0.04491444060383747
Oregon,2022-03-01,-0.04488234551354402
Oregon,2022-04-01,-0.04485042607223476
Oregon,2022-05-01,-0.044813265801354404
Oregon,2022-06-01,-0.04478174097065463
Oregon,2022-07-01,-0.044783666760722346
Oregon,2022-08-01,-0.04480982562076749
Oregon,2022-09-01,-0.04483931362866817
Oregon,2022-10-01,-0.044880237584650116
Oregon,2022-11-01,-0.04493694413092551
Oregon,2022-12-01,-0.04498076044018059
Oregon,2023-01-01,-0.04497820428893905
Oregon,2023-02-01,-0.04495604260722348
Oregon,2023-03-01,-0.04495128668171557
Oregon,2023-04-01,-0.04489831546275395
Oregon,2023-05-01,-0.04480876749435666
Oregon,2023-06-01,-0.04477322587471783
Oregon,2023-07-01,-0.04478545711060948
Oregon,2023-08-01,-0.044811949068848764
Oregon,2023-09-01,-0.044833069977426636
Oregon,2023-10-01,-0.04486358239277652
Oregon,2023-11-01,-0.04490159565462754
Oregon,2023-12-01,-0.04494863783860045
Oregon,2024-01-01,-0.04498286963882619
Oregon,2024-02-01,-0.04493611667607223
Oregon,2024-03-01,-0.044883667466139955
Oregon,2024-04-01,-0.04481904740406321
Oregon,2024-05-01,-0.04477431221783296
Oregon,2024-06-01,-0.04476630431715576
Oregon,2024-07-01,-0.044792656884875846
Oregon,2024-08-01,-0.04481937923250564
Oregon,2024-09-01,-0.04484355474040632
Oregon,2024-10-01,-0.04489232576185102
Oregon,2024-11-01,-0.044942569130925515
Oregon,2024-12-01,-0.04496014319977427
Oregon,2025-01-01,-0.044957434396162524
Oregon,2025-02-01,-0.04495373800790068
Oregon,2025-03-01,-0.044916271444695254
Oregon,2025-04-01,-0.0448441408013544
Oregon,2025-05-01,-0.044796343115124156
Oregon,2025-06-01,-0.044778019751693
Oregon,2025-07-01,-0.04478818778216704
Oregon,2025-08-01,-0.044808929881489844
Oregon,2025-09-01,-0.04483183577878104
Oregon,2025-10-01,-0.04485159518434913
Pennsylvania,1985-03-01,-0.005805286165819166
Pennsylvania,1985-04-01,-0.005747550707726169
Pennsylvania,1985-05-01,-0.005588335029124924
Pennsylvania,1985-06-01,-0.005511040038074276
Pennsylvania,1985-07-01,-0.005497268629199555
Pennsylvania,1985-08-01,-0.005527348394650627
Pennsylvania,1985-09-01,-0.005579806007766647
Pennsylvania,1985-10-01,-0.005674612379199555
Pennsylvania,1985-11-01,-0.005815677929252682
Pennsylvania,1985-12-01,-0.005927632311273022
Pennsylvania,1986-01-01,-0.005964113156338545
Pennsylvania,1986-02-01,-0.005973798241120218
Pennsylvania,1986-03-01,-0.005893911989602307
Pennsylvania,1986-04-01,-0.005769144064017912
Pennsylvania,1986-05-01,-0.005641308653043413
Pennsylvania,1986-06-01,-0.005510282821670715
Pennsylvania,1986-07-01,-0.005512676536252784
Pennsylvania,1986-08-01,-0.005526732632564258
Pennsylvania,1986-09-01,-0.005548088222272819
Pennsylvania,1986-10-01,-0.005675990456922941
Pennsylvania,1986-11-01,-0.005830710884531218
Pennsylvania,1986-12-01,-0.005920341514243068
Pennsylvania,1987-01-01,-0.00597373647714911
Pennsylvania,1987-02-01,-0.005955462543956183
Pennsylvania,1987-03-01,-0.005867339133019632
Pennsylvania,1987-04-01,-0.005761732980418943
Pennsylvania,1987-05-01,-0.005621987795834598
Pennsylvania,1987-06-01,-0.005522985763256425
Pennsylvania,1987-07-01,-0.005525520872862275
Pennsylvania,1987-08-01,-0.005543095558844364
Pennsylvania,1987-09-01,-0.0056012279863324735
Pennsylvania,1987-10-01,-0.005687147698308794
Pennsylvania,1987-11-01,-0.0058540045189485945
Pennsylvania,1987-12-01,-0.005945632882070937
Pennsylvania,1988-01-01,-0.005960722166091125
Pennsylvania,1988-02-01,-0.005925112894656952
Pennsylvania,1988-03-01,-0.0058583386499759665
Pennsylvania,1988-04-01,-0.005773384531218377
Pennsylvania,1988-05-01,-0.005631088959092289
Pennsylvania,1988-06-01,-0.0055333650948378365
Pennsylvania,1988-07-01,-0.005539670850409836
Pennsylvania,1988-08-01,-0.005537814571316535
Pennsylvania,1988-09-01,-0.005563440294696164
Pennsylvania,1988-10-01,-0.005691933724195507
Pennsylvania,1988-11-01,-0.005768906692724145
Pennsylvania,1989-01-01,-0.005859787128744181
Pennsylvania,1989-02-01,-0.005867771045999039
Pennsylvania,1989-03-01,-0.005854837571626442
Pennsylvania,1989-04-01,-0.005790007340524438
Pennsylvania,1989-05-01,-0.00567406767038555
Pennsylvania,1989-06-01,-0.005552459945323568
Pennsylvania,1989-07-01,-0.005550900469287593
Pennsylvania,1989-08-01,-0.005569439503326755
Pennsylvania,1989-09-01,-0.00560016574485175
Pennsylvania,1989-10-01,-0.005711453589860352
Pennsylvania,1989-11-01,-0.005848897359941055
Pennsylvania,1989-12-01,-0.005932757416420007
Pennsylvania,1990-01-01,-0.005929202321771908
Pennsylvania,1990-02-01,-0.005869064729432301
Pennsylvania,1990-03-01,-0.005827354185640558
Pennsylvania,1990-04-01,-0.005757876695001012
Pennsylvania,1990-05-01,-0.005633060247640913
Pennsylvania,1990-06-01,-0.005566065806991247
Pennsylvania,1990-07-01,-0.0055584636207245495
Pennsylvania,1990-08-01,-0.005560426212906041
Pennsylvania,1990-09-01,-0.005583630689795841
Pennsylvania,1990-10-01,-0.005672453071240639
Pennsylvania,1990-11-01,-0.005773275134872749
Pennsylvania,1990-12-01,-0.005849338700573013
Pennsylvania,1991-01-01,-0.005893732864203855
Pennsylvania,1991-02-01,-0.0058754851189346795
Pennsylvania,1991-03-01,-0.005825960197518215
Pennsylvania,1991-04-01,-0.005744676400273223
Pennsylvania,1991-05-01,-0.005603692714657963
Pennsylvania,1991-06-01,-0.005528927378219237
Pennsylvania,1991-07-01,-0.005529900165705323
Pennsylvania,1991-08-01,-0.005556554155440447
Pennsylvania,1991-09-01,-0.005586336584193483
Pennsylvania,1991-10-01,-0.0056856336410266144
Pennsylvania,1991-11-01,-0.005812657918121331
Pennsylvania,1991-12-01,-0.00590006625050597
Pennsylvania,1992-01-01,-0.005919083268505869
Pennsylvania,1992-02-01,-0.005907685691155636
Pennsylvania,1992-03-01,-0.005884248507387168
Pennsylvania,1992-04-01,-0.005824417481753441
Pennsylvania,1992-05-01,-0.005699235253333081
Pennsylvania,1992-06-01,-0.005585280054644808
Pennsylvania,1992-07-01,-0.005575531308502833
Pennsylvania,1992-08-01,-0.005576635233252378
Pennsylvania,1992-09-01,-0.005597557427646225
Pennsylvania,1992-10-01,-0.005682065462298877
Pennsylvania,1992-11-01,-0.005864457394125683
Pennsylvania,1992-12-01,-0.005949600303107923
Pennsylvania,1993-01-01,-0.0059501860231987455
Pennsylvania,1993-02-01,-0.005953186368681694
Pennsylvania,1993-03-01,-0.005938192547055253
Pennsylvania,1993-04-01,-0.005798924674439638
Pennsylvania,1993-05-01,-0.005614774653410241
Pennsylvania,1993-06-01,-0.00552692276677292
Pennsylvania,1993-07-01,-0.005536608642133425
Pennsylvania,1993-08-01,-0.005585309701350941
Pennsylvania,1993-09-01,-0.005612674480747824
Pennsylvania,1993-10-01,-0.005709810529877555
Pennsylvania,1993-11-01,-0.005868534171979357
Pennsylvania,1993-12-01,-0.005947756080341783
Pennsylvania,1994-01-01,-0.00598244464367031
Pennsylvania,1994-02-01,-0.005982493916495901
Pennsylvania,1994-03-01,-0.005933209825155586
Pennsylvania,1994-04-01,-0.0057998624985769595
Pennsylvania,1994-05-01,-0.005613174838089457
Pennsylvania,1994-06-01,-0.005561129432775501
Pennsylvania,1994-07-01,-0.005594202309913226
Pennsylvania,1994-08-01,-0.005585438170410848
Pennsylvania,1994-09-01,-0.005585132295461446
Pennsylvania,1995-01-01,-0.005906574532609795
Pennsylvania,1995-02-01,-0.005896347604862376
Pennsylvania,1995-03-01,-0.005831803662119257
Pennsylvania,1995-04-01,-0.005761926276942927
Pennsylvania,1995-05-01,-0.0056434426229508205
Pennsylvania,1995-06-01,-0.005561584905004048
Pennsylvania,1995-07-01,-0.005531810915680025
Pennsylvania,1995-08-01,-0.005510446807484568
Pennsylvania,1995-09-01,-0.005553345195968681
Pennsylvania,1995-10-01,-0.005685684435716454
Pennsylvania,1995-11-01,-0.005871613259113792
Pennsylvania,1995-12-01,-0.0059664784693761385
Pennsylvania,1996-01-01,-0.005987258240993726
Pennsylvania,1996-02-01,-0.005926085029915503
Pennsylvania,1996-03-01,-0.005856676457985478
Pennsylvania,1996-04-01,-0.00578857186677798
Pennsylvania,1996-05-01,-0.0056562583999000705
Pennsylvania,1996-06-01,-0.005542077668836015
Pennsylvania,1996-07-01,-0.005502345252099777
Pennsylvania,1996-08-01,-0.005525471955797156
Pennsylvania,1996-09-01,-0.005561995531648451
Pennsylvania,1996-10-01,-0.005686833245579084
Pennsylvania,1996-11-01,-0.005824699916040529
Pennsylvania,1996-12-01,-0.005911414357385904
Pennsylvania,1997-01-01,-0.005938545738147642
Pennsylvania,1997-02-01,-0.005911432935988414
Pennsylvania,1997-03-01,-0.005820027812563248
Pennsylvania,1997-04-01,-0.005743226221760525
Pennsylvania,1997-05-01,-0.00565683828947202
Pennsylvania,1997-06-01,-0.00552758803885853
Pennsylvania,1997-07-01,-0.0054775373825199855
Pennsylvania,1997-08-01,-0.005498178209908167
Pennsylvania,1997-09-01,-0.005530190387193888
Pennsylvania,1997-10-01,-0.005628288807933616
Pennsylvania,1997-11-01,-0.005782757732651538
Pennsylvania,1997-12-01,-0.005888217766519935
Pennsylvania,1998-01-01,-0.005924212840423245
Pennsylvania,1998-02-01,-0.005899605580221615
Pennsylvania,1998-03-01,-0.005838251603293868
Pennsylvania,1998-04-01,-0.005712827971627707
Pennsylvania,1998-05-01,-0.005579888781370168
Pennsylvania,1998-06-01,-0.005543250512295083
Pennsylvania,1998-07-01,-0.005526770086236339
Pennsylvania,1998-08-01,-0.005521124503516495
Pennsylvania,1998-09-01,-0.005564727949965847
Pennsylvania,1998-10-01,-0.00566169046704235
Pennsylvania,1998-11-01,-0.0057870439941307425
Pennsylvania,1998-12-01,-0.005866901013996408
Pennsylvania,1999-01-01,-0.005909299954304544
Pennsylvania,1999-02-01,-0.005884013883354837
Pennsylvania,1999-03-01,-0.0058443883133475006
Pennsylvania,1999-04-01,-0.005735003510170006
Pennsylvania,1999-05-01,-0.00558152045701781
Pennsylvania,1999-06-01,-0.005509739931188019
Pennsylvania,1999-07-01,-0.005518868547295588
Pennsylvania,1999-08-01,-0.005525535459041692
Pennsylvania,1999-09-01,-0.005557356098841329
Pennsylvania,1999-10-01,-0.005671504218528638
Pennsylvania,1999-11-01,-0.005831705847753492
Pennsylvania,1999-12-01,-0.005915756315143696
Pennsylvania,2000-01-01,-0.005939439131754705
Pennsylvania,2000-02-01,-0.005920156874557276
Pennsylvania,2000-03-01,-0.005836821070665099
Pennsylvania,2000-04-01,-0.005768314549180328
Pennsylvania,2000-05-01,-0.005661045255894555
Pennsylvania,2000-06-01,-0.00556844604220426
Pennsylvania,2000-07-01,-0.005560812983834245
Pennsylvania,2000-08-01,-0.005553494911834649
Pennsylvania,2000-09-01,-0.005557830446139445
Pennsylvania,2000-10-01,-0.0057017224340973486
Pennsylvania,2000-11-01,-0.005867597810412872
Pennsylvania,2000-12-01,-0.00595880896532205
Pennsylvania,2001-01-01,-0.005959741907635094
Pennsylvania,2001-02-01,-0.005903348180403764
Pennsylvania,2001-03-01,-0.005854228035348361
Pennsylvania,2001-04-01,-0.005731368191535114
Pennsylvania,2001-05-01,-0.005577242219913732
Pennsylvania,2001-06-01,-0.005516870952236389
Pennsylvania,2001-07-01,-0.005509168421751669
Pennsylvania,2001-08-01,-0.005519170647231076
Pennsylvania,2001-09-01,-0.005543272134626088
Pennsylvania,2001-10-01,-0.0056598140874822905
Pennsylvania,2001-11-01,-0.005773550849239779
Pennsylvania,2001-12-01,-0.005837190369801153
Pennsylvania,2002-01-01,-0.00586482594221185
Pennsylvania,2002-02-01,-0.005838289966131603
Pennsylvania,2002-03-01,-0.005816533632014015
Pennsylvania,2002-04-01,-0.005747249497191864
Pennsylvania,2002-05-01,-0.005631028855336724
Pennsylvania,2002-06-01,-0.0055688553643935945
Pennsylvania,2002-07-01,-0.005539424268872698
Pennsylvania,2002-08-01,-0.005549231616670461
Pennsylvania,2002-09-01,-0.005560595179366525
Pennsylvania,2002-10-01,-0.005642386706100739
Pennsylvania,2002-11-01,-0.005769834239336673
Pennsylvania,2002-12-01,-0.005903995348234163
Pennsylvania,2003-01-01,-0.005967747941332726
Pennsylvania,2003-02-01,-0.005974773222462558
Pennsylvania,2003-03-01,-0.005914536531066586
Pennsylvania,2003-04-01,-0.005788517297074225
Pennsylvania,2003-05-01,-0.005683027102623458
