Year,State,Period,inventory_colonies,loss_pct,stressor_disease_pct,stressor_other_pct,stressor_pesticides_pct,stressor_pests_pct,stressor_unknown_pct,stressor_varroa_mites_pct
2022,KENTUCKY,FIRST OF JAN,8500.0,,,,,,,
2022,KENTUCKY,FIRST OF JUL,13500.0,,,,,,,
2022,KENTUCKY,FIRST OF OCT,13500.0,,,,,,,
2022,KENTUCKY,JAN THRU MAR,,14.0,3.0,5.6,2.8,3.9,11.0,15.6
2022,KENTUCKY,JUL THRU SEP,,6.0,0.0,17.5,0.0,17.2,22.3,26.1
2022,KENTUCKY,MARKETING YEAR,7000.0,,,,,,,
2022,KENTUCKY,OCT THRU DEC,,15.0,0.0,6.6,,5.2,10.2,20.3
2022,LOUISIANA,APR THRU JUN,,5.0,4.8,2.4,4.8,9.9,2.5,31.9
2022,LOUISIANA,FIRST OF APR,42000.0,,,,,,,
2022,LOUISIANA,FIRST OF JAN,35000.0,,,,,,,
2022,LOUISIANA,FIRST OF JUL,41000.0,,,,,,,
2022,LOUISIANA,FIRST OF OCT,32000.0,,,,,,,
2022,LOUISIANA,JAN THRU MAR,,16.0,0.0,0.6,0.0,48.1,7.6,61.1
2022,LOUISIANA,JUL THRU SEP,,8.0,0.9,1.9,,17.0,3.9,51.9
2022,LOUISIANA,MARKETING YEAR,42000.0,,,,,,,
2022,LOUISIANA,OCT THRU DEC,,9.0,1.2,5.2,2.1,9.1,0.9,18.5
2022,MAINE,APR THRU JUN,,5.0,,,0.0,0.0,,
2022,MAINE,FIRST OF APR,7500.0,,,,,,,
2022,MAINE,FIRST OF JAN,3100.0,,,,,,,
2022,MAINE,FIRST OF JUL,11000.0,,,,,,,
2022,MAINE,FIRST OF OCT,4900.0,,,,,,,
2022,MAINE,JAN THRU MAR,,4.0,0.0,7.0,0.0,1.2,1.2,7.3
2022,MAINE,JUL THRU SEP,,59.0,51.8,,51.8,1.0,,60.2
2022,MAINE,MARKETING YEAR,10000.0,,,,,,,
2022,MAINE,OCT THRU DEC,,3.0,0.0,0.0,8.1,2.3,0.7,9.0
2022,MARYLAND,APR THRU JUN,,5.0,2.4,14.7,0.8,7.9,1.7,19.9
2022,MARYLAND,FIRST OF APR,7500.0,,,,,,,
2022,MARYLAND,FIRST OF JAN,6500.0,,,,,,,
2022,MARYLAND,FIRST OF JUL,4500.0,,,,,,,
2022,MARYLAND,FIRST OF OCT,4900.0,,,,,,,
2022,MARYLAND,JAN THRU MAR,,22.0,0.6,12.1,2.3,7.4,13.6,23.7
2022,MARYLAND,JUL THRU SEP,,11.0,4.6,3.4,4.5,36.1,3.1,61.9
2022,MARYLAND,OCT THRU DEC,,10.0,0.9,13.4,0.6,10.9,2.2,40.9
2022,MASSACHUSETTS,APR THRU JUN,,3.0,1.3,0.8,0.5,1.2,0.5,4.7
2022,MASSACHUSETTS,FIRST OF APR,5500.0,,,,,,,
2022,MASSACHUSETTS,FIRST OF JAN,6000.0,,,,,,,
2022,MASSACHUSETTS,FIRST OF JUL,9000.0,,,,,,,
2022,MASSACHUSETTS,FIRST OF OCT,6000.0,,,,,,,
2022,MASSACHUSETTS,JAN THRU MAR,,16.0,0.7,1.6,0.0,2.9,2.7,13.4
2022,MASSACHUSETTS,JUL THRU SEP,,4.0,1.5,7.5,,4.9,,20.8
2022,MASSACHUSETTS,OCT THRU DEC,,4.0,3.0,10.6,1.5,0.7,2.0,29.8
2022,MICHIGAN,APR THRU JUN,,4.0,3.1,2.8,7.1,,,10.6
2022,MICHIGAN,FIRST OF APR,69000.0,,,,,,,
2022,MICHIGAN,FIRST OF JAN,66000.0,,,,,,,
2022,MICHIGAN,FIRST OF JUL,98000.0,,,,,,,
2022,MICHIGAN,FIRST OF OCT,73000.0,,,,,,,
2022,MICHIGAN,JAN THRU MAR,,6.0,1.9,4.2,1.4,1.9,,6.1
2022,MICHIGAN,JUL THRU SEP,,16.0,2.1,3.5,4.6,2.8,1.7,25.4
2022,MICHIGAN,MARKETING YEAR,82000.0,,,,,,,
2022,MICHIGAN,OCT THRU DEC,,8.0,6.3,2.6,1.5,4.3,5.3,24.9
2022,MINNESOTA,APR THRU JUN,,1.0,,2.6,,0.7,,4.9
2022,MINNESOTA,FIRST OF APR,102000.0,,,,,,,
2022,MINNESOTA,FIRST OF JAN,78000.0,,,,,,,
2022,MINNESOTA,FIRST OF JUL,105000.0,,,,,,,
2022,MINNESOTA,FIRST OF OCT,99000.0,,,,,,,
2022,MINNESOTA,JAN THRU MAR,,2.0,0.0,,,0.0,1.0,1.1
2022,MINNESOTA,JUL THRU SEP,,7.0,,4.1,10.7,1.4,2.3,10.7
2022,MINNESOTA,MARKETING YEAR,102000.0,,,,,,,
2022,MINNESOTA,OCT THRU DEC,,5.0,,0.9,3.0,,1.1,9.1
2022,MISSISSIPPI,APR THRU JUN,,19.0,,15.2,0.7,21.0,5.8,21.7
2022,MISSISSIPPI,FIRST OF APR,46000.0,,,,,,,
2022,MISSISSIPPI,FIRST OF JAN,20000.0,,,,,,,
2022,MISSISSIPPI,FIRST OF JUL,20000.0,,,,,,,
2022,MISSISSIPPI,FIRST OF OCT,18000.0,,,,,,,
2022,MISSISSIPPI,JAN THRU MAR,,9.0,6.1,1.8,2.0,12.5,8.9,53.1
2022,MISSISSIPPI,JUL THRU SEP,,13.0,0.9,12.2,3.6,14.6,9.5,56.1
2022,MISSISSIPPI,MARKETING YEAR,21000.0,,,,,,,
2022,MISSISSIPPI,OCT THRU DEC,,12.0,0.5,5.4,5.0,1.7,4.7,13.0
2022,MISSOURI,APR THRU JUN,,14.0,0.8,2.6,0.5,3.0,1.6,11.5
2022,MISSOURI,FIRST OF APR,10500.0,,,,,,,
2022,MISSOURI,FIRST OF JAN,4800.0,,,,,,,
2022,MISSOURI,FIRST OF JUL,8500.0,,,,,,,
2022,MISSOURI,FIRST OF OCT,4900.0,,,,,,,
2022,MISSOURI,JAN THRU MAR,,7.0,,5.3,0.5,8.6,5.2,11.1
2022,MISSOURI,JUL THRU SEP,,8.0,,14.7,0.8,13.1,,20.4
2022,MISSOURI,MARKETING YEAR,8000.0,,,,,,,
2022,MISSOURI,OCT THRU DEC,,5.0,0.0,2.2,0.0,8.8,1.0,12.5
2022,MONTANA,APR THRU JUN,,1.0,0.0,8.7,1.7,0.0,0.0,16.4
2022,MONTANA,FIRST OF APR,41000.0,,,,,,,
2022,MONTANA,FIRST OF JAN,45000.0,,,,,,,
2022,MONTANA,FIRST OF JUL,105000.0,,,,,,,
2022,MONTANA,FIRST OF OCT,98000.0,,,,,,,
2022,MONTANA,JAN THRU MAR,,1.0,0.0,,0.0,0.0,,0.5
2022,MONTANA,JUL THRU SEP,,5.0,,7.5,3.0,,0.7,22.1
2022,MONTANA,MARKETING YEAR,123000.0,,,,,,,
2022,MONTANA,OCT THRU DEC,,4.0,1.3,0.7,7.3,8.8,0.0,27.8
2022,NEBRASKA,APR THRU JUN,,5.0,0.7,0.7,0.0,21.9,,26.4
2022,NEBRASKA,FIRST OF APR,19000.0,,,,,,,
2022,NEBRASKA,FIRST OF JAN,24000.0,,,,,,,
2022,NEBRASKA,FIRST OF JUL,51000.0,,,,,,,
2022,NEBRASKA,FIRST OF OCT,29000.0,,,,,,,
2022,NEBRASKA,JAN THRU MAR,,3.0,0.7,,0.0,0.0,2.3,3.2
2022,NEBRASKA,JUL THRU SEP,,7.0,3.8,7.5,1.7,,,18.3
2022,NEBRASKA,MARKETING YEAR,34000.0,,,,,,,
2022,NEBRASKA,OCT THRU DEC,,12.0,10.9,0.0,,12.9,7.4,31.4
2022,NEW JERSEY,APR THRU JUN,,1.0,0.7,,0.6,0.8,0.0,7.0
2022,NEW JERSEY,FIRST OF APR,16000.0,,,,,,,
2022,NEW JERSEY,FIRST OF JAN,11500.0,,,,,,,
2022,NEW JERSEY,FIRST OF JUL,21000.0,,,,,,,
2022,NEW JERSEY,FIRST OF OCT,20000.0,,,,,,,
2022,NEW JERSEY,JAN THRU MAR,,4.0,,0.6,0.0,3.9,1.8,13.3
2022,NEW JERSEY,JUL THRU SEP,,8.0,,0.7,,10.1,7.7,15.4
2022,NEW JERSEY,MARKETING YEAR,16000.0,,,,,,,
2022,NEW JERSEY,OCT THRU DEC,,5.0,,0.5,,6.1,4.1,15.0
2022,NEW MEXICO,APR THRU JUN,,23.0,8.6,31.5,0.9,8.6,0.7,52.0
2022,NEW MEXICO,FIRST OF APR,7000.0,,,,,,,
2022,NEW MEXICO,FIRST OF JAN,5500.0,,,,,,,
2022,NEW MEXICO,FIRST OF JUL,8500.0,,,,,,,
2022,NEW MEXICO,FIRST OF OCT,9500.0,,,,,,,
2022,NEW MEXICO,JAN THRU MAR,,24.0,,0.5,0.0,,,48.7
2022,NEW MEXICO,JUL THRU SEP,,2.0,0.0,2.4,1.3,1.1,1.1,7.3
2022,NEW MEXICO,OCT THRU DEC,,10.0,4.8,1.4,1.6,5.0,1.1,20.3
2022,NEW YORK,APR THRU JUN,,4.0,0.8,1.7,,3.4,1.0,23.0
2022,NEW YORK,FIRST OF APR,35000.0,,,,,,,
2022,NEW YORK,FIRST OF JAN,44000.0,,,,,,,
2022,NEW YORK,FIRST OF JUL,61000.0,,,,,,,
2022,NEW YORK,FIRST OF OCT,62000.0,,,,,,,
2022,NEW YORK,JAN THRU MAR,,13.0,,7.7,3.1,4.1,6.6,16.6
2022,NEW YORK,JUL THRU SEP,,7.0,9.3,16.7,21.1,13.8,7.8,57.3
2022,NEW YORK,MARKETING YEAR,54000.0,,,,,,,
2022,NEW YORK,OCT THRU DEC,,23.0,19.1,41.1,19.5,38.8,3.4,59.3
2022,NORTH CAROLINA,APR THRU JUN,,4.0,3.5,,0.0,2.8,1.0,23.9
2022,NORTH CAROLINA,FIRST OF APR,25000.0,,,,,,,
2022,NORTH CAROLINA,FIRST OF JAN,20000.0,,,,,,,
2022,NORTH CAROLINA,FIRST OF JUL,31000.0,,,,,,,
2022,NORTH CAROLINA,FIRST OF OCT,26000.0,,,,,,,
2022,NORTH CAROLINA,JAN THRU MAR,,10.0,,2.4,0.0,7.6,1.0,23.4
2022,NORTH CAROLINA,JUL THRU SEP,,8.0,1.5,0.9,1.4,26.1,1.1,35.8
2022,NORTH CAROLINA,MARKETING YEAR,13000.0,,,,,,,
2022,NORTH CAROLINA,OCT THRU DEC,,12.0,3.1,3.7,3.6,6.4,,13.5
2022,NORTH DAKOTA,APR THRU JUN,,3.0,0.9,9.9,4.8,22.7,0.5,38.9
2022,NORTH DAKOTA,FIRST OF APR,77000.0,,,,,,,
2022,NORTH DAKOTA,FIRST OF JAN,75000.0,,,,,,,
2022,NORTH DAKOTA,FIRST OF JUL,495000.0,,,,,,,
2022,NORTH DAKOTA,FIRST OF OCT,385000.0,,,,,,,
2022,NORTH DAKOTA,JAN THRU MAR,,,0.0,0.0,0.0,0.0,,33.1
2022,NORTH DAKOTA,JUL THRU SEP,,16.0,4.2,7.3,17.1,12.7,0.9,56.1
2022,NORTH DAKOTA,MARKETING YEAR,520000.0,,,,,,,
2022,NORTH DAKOTA,OCT THRU DEC,,10.0,1.6,0.9,4.3,12.2,2.5,35.6
2022,OHIO,APR THRU JUN,,3.0,5.5,2.3,3.1,5.3,2.0,67.0
2022,OHIO,FIRST OF APR,15500.0,,,,,,,
2022,OHIO,FIRST OF JAN,16000.0,,,,,,,
2022,OHIO,FIRST OF JUL,19000.0,,,,,,,
2022,OHIO,FIRST OF OCT,17500.0,,,,,,,
2022,OHIO,JAN THRU MAR,,15.0,0.7,2.2,1.7,4.8,7.2,18.0
2022,OHIO,JUL THRU SEP,,6.0,,6.3,10.1,16.8,2.4,41.9
2022,OHIO,MARKETING YEAR,19000.0,,,,,,,
2022,OHIO,OCT THRU DEC,,5.0,,2.2,,8.2,2.6,15.2
2022,OKLAHOMA,APR THRU JUN,,50.0,0.0,9.8,1.4,2.6,0.7,18.4
2022,OKLAHOMA,FIRST OF APR,12500.0,,,,,,,
2022,OKLAHOMA,FIRST OF JAN,20000.0,,,,,,,
2022,OKLAHOMA,FIRST OF JUL,2100.0,,,,,,,
2022,OKLAHOMA,FIRST OF OCT,2300.0,,,,,,,
2022,OKLAHOMA,JAN THRU MAR,,15.0,0.0,0.0,0.0,,,18.8
2022,OKLAHOMA,JUL THRU SEP,,6.0,0.6,8.1,10.0,1.5,1.6,27.1
2022,OKLAHOMA,OCT THRU DEC,,1.0,0.0,0.9,1.3,1.1,,10.4
2022,OREGON,APR THRU JUN,,14.0,9.5,17.5,16.1,23.2,,57.3
2022,OREGON,FIRST OF APR,94000.0,,,,,,,
2022,OREGON,FIRST OF JAN,85000.0,,,,,,,
2022,OREGON,FIRST OF JUL,82000.0,,,,,,,
2022,OREGON,FIRST OF OCT,83000.0,,,,,,,
2022,OREGON,JAN THRU MAR,,5.0,0.0,,1.4,0.0,1.1,11.4
2022,OREGON,JUL THRU SEP,,11.0,6.1,12.7,4.3,10.0,0.5,32.0
2022,OREGON,MARKETING YEAR,92000.0,,,,,,,
2022,OREGON,OCT THRU DEC,,18.0,19.8,3.3,15.8,25.5,1.7,63.4
2022,PENNSYLVANIA,APR THRU JUN,,3.0,0.6,1.1,,3.3,2.1,19.0
2022,PENNSYLVANIA,FIRST OF APR,23000.0,,,,,,,
2022,PENNSYLVANIA,FIRST OF JAN,20000.0,,,,,,,
2022,PENNSYLVANIA,FIRST OF JUL,28000.0,,,,,,,
2022,PENNSYLVANIA,FIRST OF OCT,30000.0,,,,,,,
2022,PENNSYLVANIA,JAN THRU MAR,,12.0,,3.1,0.6,3.9,3.0,14.6
2022,PENNSYLVANIA,JUL THRU SEP,,5.0,0.6,3.7,1.7,4.6,0.8,25.8
2022,PENNSYLVANIA,MARKETING YEAR,23000.0,,,,,,,
2022,PENNSYLVANIA,OCT THRU DEC,,12.0,1.5,3.1,7.1,12.6,4.9,49.4
2022,SOUTH CAROLINA,APR THRU JUN,,11.0,0.0,1.2,12.8,29.2,0.9,30.0
2022,SOUTH CAROLINA,FIRST OF APR,22000.0,,,,,,,
2022,SOUTH CAROLINA,FIRST OF JAN,17000.0,,,,,,,
2022,SOUTH CAROLINA,FIRST OF JUL,15500.0,,,,,,,
2022,SOUTH CAROLINA,FIRST OF OCT,12500.0,,,,,,,
2022,SOUTH CAROLINA,JAN THRU MAR,,13.0,0.0,4.5,,3.8,3.1,38.0
2022,SOUTH CAROLINA,JUL THRU SEP,,16.0,5.6,7.1,6.7,24.7,5.6,34.9
2022,SOUTH CAROLINA,MARKETING YEAR,13000.0,,,,,,,
2022,SOUTH CAROLINA,OCT THRU DEC,,11.0,0.0,4.9,0.5,2.4,1.4,23.6
2022,SOUTH DAKOTA,APR THRU JUN,,2.0,0.0,13.9,2.6,31.6,1.4,47.4
2022,SOUTH DAKOTA,FIRST OF APR,13500.0,,,,,,,
2022,SOUTH DAKOTA,FIRST OF JAN,21000.0,,,,,,,
2022,SOUTH DAKOTA,FIRST OF JUL,178000.0,,,,,,,
2022,SOUTH DAKOTA,FIRST OF OCT,175000.0,,,,,,,
2022,SOUTH DAKOTA,JAN THRU MAR,,4.0,0.0,1.8,,3.4,,4.2
2022,SOUTH DAKOTA,JUL THRU SEP,,11.0,,18.1,16.8,3.4,0.5,24.7
2022,SOUTH DAKOTA,MARKETING YEAR,185000.0,,,,,,,
2022,SOUTH DAKOTA,OCT THRU DEC,,15.0,5.0,9.4,11.4,30.7,,67.1
2022,TENNESSEE,APR THRU JUN,,38.0,1.0,24.4,,23.7,1.7,30.9
2022,TENNESSEE,FIRST OF APR,9500.0,,,,,,,
2022,TENNESSEE,FIRST OF JAN,10500.0,,,,,,,
2022,TENNESSEE,FIRST OF JUL,9500.0,,,,,,,
2022,TENNESSEE,FIRST OF OCT,8500.0,,,,,,,
2022,TENNESSEE,JAN THRU MAR,,22.0,1.0,3.3,,5.1,3.0,12.9
2022,TENNESSEE,JUL THRU SEP,,15.0,10.3,11.3,8.5,20.5,10.8,27.3
2022,TENNESSEE,MARKETING YEAR,9000.0,,,,,,,
2022,TENNESSEE,OCT THRU DEC,,13.0,2.5,1.0,0.7,7.6,3.1,24.4
2022,TEXAS,APR THRU JUN,,11.0,,5.1,0.6,28.6,0.9,37.2
2022,TEXAS,FIRST OF APR,345000.0,,,,,,,
2022,TEXAS,FIRST OF JAN,270000.0,,,,,,,
2022,TEXAS,FIRST OF JUL,194000.0,,,,,,,
2022,TEXAS,FIRST OF OCT,210000.0,,,,,,,
2022,TEXAS,JAN THRU MAR,,9.0,0.6,6.0,3.6,2.1,1.5,21.2
2022,TEXAS,JUL THRU SEP,,4.0,,5.5,5.9,11.6,1.6,12.4
2022,TEXAS,MARKETING YEAR,157000.0,,,,,,,
2022,TEXAS,OCT THRU DEC,,3.0,4.3,3.8,4.3,12.8,3.0,14.0
2022,US TOTAL,APR THRU JUN,,13.0,,,,,,
2022,US TOTAL,JAN THRU MAR,,12.0,,,,,,
2022,US TOTAL,JUL THRU SEP,,11.0,,,,,,
2022,US TOTAL,OCT THRU DEC,,12.0,,,,,,
2022,UTAH,APR THRU JUN,,16.0,6.9,23.8,7.9,0.8,8.3,40.1
2022,UTAH,FIRST OF APR,23000.0,,,,,,,
2022,UTAH,FIRST OF JAN,28000.0,,,,,,,
2022,UTAH,FIRST OF JUL,32000.0,,,,,,,
2022,UTAH,FIRST OF OCT,25000.0,,,,,,,
2022,UTAH,JAN THRU MAR,,13.0,3.0,,0.0,1.5,0.5,22.2
2022,UTAH,JUL THRU SEP,,13.0,3.4,2.6,17.6,18.5,4.0,26.7
2022,UTAH,MARKETING YEAR,26000.0,,,,,,,
2022,UTAH,OCT THRU DEC,,7.0,2.1,,,3.2,,9.2
2022,VERMONT,APR THRU JUN,,2.0,0.0,1.3,0.7,1.5,,21.2
2022,VERMONT,FIRST OF APR,7500.0,,,,,,,
2022,VERMONT,FIRST OF JAN,7000.0,,,,,,,
2022,VERMONT,FIRST OF JUL,10000.0,,,,,,,
2022,VERMONT,FIRST OF OCT,10000.0,,,,,,,
2022,VERMONT,JAN THRU MAR,,5.0,1.3,2.7,4.0,1.9,0.5,15.2
2022,VERMONT,JUL THRU SEP,,2.0,0.7,2.1,0.0,1.0,0.6,32.4
2022,VERMONT,MARKETING YEAR,6000.0,,,,,,,
2022,VERMONT,OCT THRU DEC,,4.0,1.1,0.0,0.6,3.2,0.0,12.0
2022,VIRGINIA,APR THRU JUN,,6.0,0.9,18.1,0.6,21.7,1.7,30.8
2022,VIRGINIA,FIRST OF APR,9000.0,,,,,,,
2022,VIRGINIA,FIRST OF JAN,7500.0,,,,,,,
2022,VIRGINIA,FIRST OF JUL,12000.0,,,,,,,
2022,VIRGINIA,FIRST OF OCT,9000.0,,,,,,,
2022,VIRGINIA,JAN THRU MAR,,18.0,2.5,12.0,,13.9,7.8,25.7
2022,VIRGINIA,JUL THRU SEP,,8.0,0.6,1.6,2.3,13.9,7.2,34.5
2022,VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
2022,VIRGINIA,OCT THRU DEC,,12.0,,6.4,0.0,20.9,3.9,43.3
2022,WASHINGTON,APR THRU JUN,,13.0,4.3,14.2,3.4,7.3,1.6,50.8
2022,WASHINGTON,FIRST OF APR,97000.0,,,,,,,
2022,WASHINGTON,FIRST OF JAN,70000.0,,,,,,,
2022,WASHINGTON,FIRST OF JUL,81000.0,,,,,,,
2022,WASHINGTON,FIRST OF OCT,84000.0,,,,,,,
2022,WASHINGTON,JAN THRU MAR,,7.0,3.6,2.6,0.0,4.0,,8.3
2022,WASHINGTON,JUL THRU SEP,,4.0,,,0.0,,0.7,11.1
2022,WASHINGTON,MARKETING YEAR,86000.0,,,,,,,
2022,WASHINGTON,OCT THRU DEC,,8.0,0.0,4.2,,6.4,8.2,34.0
2022,WEST VIRGINIA,APR THRU JUN,,3.0,3.6,1.0,0.0,7.4,0.9,13.1
2022,WEST VIRGINIA,FIRST OF APR,5000.0,,,,,,,
2022,WEST VIRGINIA,FIRST OF JAN,4600.0,,,,,,,
2022,WEST VIRGINIA,FIRST OF JUL,8000.0,,,,,,,
2022,WEST VIRGINIA,FIRST OF OCT,7500.0,,,,,,,
2022,WEST VIRGINIA,JAN THRU MAR,,20.0,1.7,6.0,1.2,7.4,0.9,15.8
2022,WEST VIRGINIA,JUL THRU SEP,,5.0,3.8,,3.4,9.2,2.1,14.8
2022,WEST VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
2022,WEST VIRGINIA,OCT THRU DEC,,14.0,0.8,6.4,0.0,3.8,0.5,33.4
2022,WISCONSIN,APR THRU JUN,,3.0,4.9,9.6,11.8,14.6,6.0,26.9
2022,WISCONSIN,FIRST OF APR,52000.0,,,,,,,
2022,WISCONSIN,FIRST OF JAN,39000.0,,,,,,,
2022,WISCONSIN,FIRST OF JUL,58000.0,,,,,,,
2022,WISCONSIN,FIRST OF OCT,26000.0,,,,,,,
2022,WISCONSIN,JAN THRU MAR,,5.0,,2.0,6.5,,0.5,7.9
2022,WISCONSIN,JUL THRU SEP,,24.0,7.2,5.0,6.7,7.9,6.9,20.4
2022,WISCONSIN,MARKETING YEAR,53000.0,,,,,,,
2022,WISCONSIN,OCT THRU DEC,,7.0,19.4,9.9,17.5,21.4,11.7,23.2
2022,WYOMING,APR THRU JUN,,7.0,5.1,3.0,0.0,2.5,1.0,12.6
2022,WYOMING,FIRST OF APR,8000.0,,,,,,,
2022,WYOMING,FIRST OF JAN,6000.0,,,,,,,
2022,WYOMING,FIRST OF JUL,29000.0,,,,,,,
2022,WYOMING,FIRST OF OCT,19500.0,,,,,,,
2022,WYOMING,JAN THRU MAR,,2.0,0.0,1.2,0.0,0.0,0.8,2.2
2022,WYOMING,JUL THRU SEP,,13.0,4.9,1.5,4.9,4.4,,14.1
2022,WYOMING,MARKETING YEAR,30000.0,,,,,,,
2022,WYOMING,OCT THRU DEC,,15.0,4.2,0.0,0.0,5.9,7.4,22.9
2023,ALABAMA,APR THRU JUN,,13.0,2.2,4.5,1.0,10.5,9.2,37.1
2023,ALABAMA,FIRST OF APR,16000.0,,,,,,,
2023,ALABAMA,FIRST OF JAN,11000.0,,,,,,,
2023,ALABAMA,FIRST OF JUL,15000.0,,,,,,,
2023,ALABAMA,FIRST OF OCT,10500.0,,,,,,,
2023,ALABAMA,JAN THRU MAR,,9.0,0.7,9.9,1.5,18.3,8.3,31.9
2023,ALABAMA,JUL THRU SEP,,16.0,4.1,4.4,1.1,35.3,6.4,67.5
2023,ALABAMA,MARKETING YEAR,10000.0,,,,,,,
2023,ALABAMA,OCT THRU DEC,,7.0,8.2,14.5,2.1,62.4,5.1,72.0
2023,ARIZONA,APR THRU JUN,,25.0,2.1,0.7,0.0,0.0,,15.4
2023,ARIZONA,FIRST OF APR,34000.0,,,,,,,
2023,ARIZONA,FIRST OF JAN,34000.0,,,,,,,
2023,ARIZONA,FIRST OF JUL,30000.0,,,,,,,
2023,ARIZONA,FIRST OF OCT,28000.0,,,,,,,
2023,ARIZONA,JAN THRU MAR,,2.0,0.0,,,0.0,0.5,72.9
2023,ARIZONA,JUL THRU SEP,,15.0,2.7,18.1,3.8,,0.7,26.3
2023,ARIZONA,MARKETING YEAR,34000.0,,,,,,,
2023,ARIZONA,OCT THRU DEC,,20.0,0.0,1.0,0.7,0.0,16.9,24.8
2023,ARKANSAS,APR THRU JUN,,46.0,2.8,1.9,7.4,13.1,3.1,22.4
2023,ARKANSAS,FIRST OF APR,22000.0,,,,,,,
2023,ARKANSAS,FIRST OF JAN,21000.0,,,,,,,
2023,ARKANSAS,FIRST OF JUL,19500.0,,,,,,,
2023,ARKANSAS,FIRST OF OCT,37000.0,,,,,,,
2023,ARKANSAS,JAN THRU MAR,,10.0,5.3,2.0,24.7,51.4,5.9,62.2
2023,ARKANSAS,JUL THRU SEP,,3.0,3.1,5.0,24.3,16.7,4.2,38.6
2023,ARKANSAS,MARKETING YEAR,19000.0,,,,,,,
2023,ARKANSAS,OCT THRU DEC,,8.0,8.5,0.6,8.3,9.6,2.6,60.8
2023,CALIFORNIA,APR THRU JUN,,16.0,4.0,11.3,4.5,3.3,4.1,41.4
2023,CALIFORNIA,FIRST OF APR,910000.0,,,,,,,
2023,CALIFORNIA,FIRST OF JAN,1020000.0,,,,,,,
2023,CALIFORNIA,FIRST OF JUL,570000.0,,,,,,,
2023,CALIFORNIA,FIRST OF OCT,570000.0,,,,,,,
2023,CALIFORNIA,JAN THRU MAR,,15.0,11.3,23.0,14.1,18.2,16.7,48.7
2023,CALIFORNIA,JUL THRU SEP,,5.0,2.3,4.4,3.7,2.6,2.3,22.1
2023,CALIFORNIA,MARKETING YEAR,325000.0,,,,,,,
2023,CALIFORNIA,OCT THRU DEC,,6.0,3.4,3.2,2.4,3.8,2.9,33.7
2023,COLORADO,APR THRU JUN,,3.0,5.5,0.7,1.3,5.1,,64.4
2023,COLORADO,FIRST OF APR,10000.0,,,,,,,
2023,COLORADO,FIRST OF JAN,10500.0,,,,,,,
2023,COLORADO,FIRST OF JUL,23000.0,,,,,,,
2023,COLORADO,FIRST OF OCT,15500.0,,,,,,,
2023,COLORADO,JAN THRU MAR,,5.0,0.0,0.9,,0.0,1.4,1.8
2023,COLORADO,JUL THRU SEP,,25.0,3.1,12.9,12.6,,,45.1
2023,COLORADO,MARKETING YEAR,25000.0,,,,,,,
2023,COLORADO,OCT THRU DEC,,6.0,0.0,0.7,0.0,0.0,5.3,11.4
2023,CONNECTICUT,APR THRU JUN,,5.0,0.8,2.7,0.0,4.9,0.7,66.3
2023,CONNECTICUT,FIRST OF APR,4200.0,,,,,,,
2023,CONNECTICUT,FIRST OF JAN,3600.0,,,,,,,
2023,CONNECTICUT,FIRST OF JUL,3700.0,,,,,,,
2023,CONNECTICUT,FIRST OF OCT,4100.0,,,,,,,
2023,CONNECTICUT,JAN THRU MAR,,9.0,0.6,3.3,0.1,1.7,5.9,7.0
2023,CONNECTICUT,JUL THRU SEP,,3.0,0.1,0.7,,,,11.0
2023,CONNECTICUT,OCT THRU DEC,,12.0,0.0,3.6,0.0,,1.5,5.0
2023,FLORIDA,APR THRU JUN,,17.0,6.7,14.7,17.6,23.0,7.4,48.9
2023,FLORIDA,FIRST OF APR,250000.0,,,,,,,
2023,FLORIDA,FIRST OF JAN,270000.0,,,,,,,
2023,FLORIDA,FIRST OF JUL,245000.0,,,,,,,
2023,FLORIDA,FIRST OF OCT,305000.0,,,,,,,
2023,FLORIDA,JAN THRU MAR,,11.0,3.5,4.2,5.6,11.1,8.5,28.1
2023,FLORIDA,JUL THRU SEP,,12.0,7.2,10.1,8.3,16.6,10.1,28.0
2023,FLORIDA,MARKETING YEAR,147000.0,,,,,,,
2023,FLORIDA,OCT THRU DEC,,10.0,4.1,17.4,30.3,14.9,14.1,38.7
2023,GEORGIA,APR THRU JUN,,23.0,2.3,9.5,3.8,11.9,7.0,29.2
2023,GEORGIA,FIRST OF APR,129000.0,,,,,,,
2023,GEORGIA,FIRST OF JAN,121000.0,,,,,,,
2023,GEORGIA,FIRST OF JUL,126000.0,,,,,,,
2023,GEORGIA,FIRST OF OCT,127000.0,,,,,,,
2023,GEORGIA,JAN THRU MAR,,11.0,,1.7,7.7,1.3,7.4,31.2
2023,GEORGIA,JUL THRU SEP,,17.0,1.0,9.7,6.4,16.0,11.1,34.4
2023,GEORGIA,MARKETING YEAR,77000.0,,,,,,,
2023,GEORGIA,OCT THRU DEC,,18.0,3.2,18.8,2.9,15.8,10.1,42.0
2023,IDAHO,APR THRU JUN,,5.0,5.9,1.3,5.7,6.7,1.4,40.9
2023,IDAHO,FIRST OF APR,82000.0,,,,,,,
2023,IDAHO,FIRST OF JAN,165000.0,,,,,,,
2023,IDAHO,FIRST OF JUL,125000.0,,,,,,,
